    1: (70.9091,5.36585%,80.3922%) #320ECD hsv(70.9091,5.36585%,80.3922%)
    1: (70.9091,5.39216%,80%) #320ECC hsv(70.9091,5.39216%,80%)
    1: (70.9091,5.41872%,79.6078%) #320ECB hsv(70.9091,5.41872%,79.6078%)
    1: (72,2.1645%,90.5882%) #3306E7 hsv(72,2.1645%,90.5882%)
    1: (72,2.18341%,89.8039%) #3306E5 hsv(72,2.18341%,89.8039%)
    1: (72,2.19298%,89.4118%) #3306E4 hsv(72,2.19298%,89.4118%)
    1: (72,2.20264%,89.0196%) #3306E3 hsv(72,2.20264%,89.0196%)
    1: (72,2.22222%,88.2353%) #3306E1 hsv(72,2.22222%,88.2353%)
    2: (72,2.23214%,87.8431%) #3306E0 hsv(72,2.23214%,87.8431%)
    1: (72,2.28311%,85.8824%) #3306DB hsv(72,2.28311%,85.8824%)
    1: (72,2.31481%,84.7059%) #3306D8 hsv(72,2.31481%,84.7059%)
    1: (72,71.4286%,2.7451%) #33B607 hsv(72,71.4286%,2.7451%)
    1: (72,83.3333%,2.35294%) #33D506 hsv(72,83.3333%,2.35294%)
    3: (72,100%,1.96078%) #33FF05 hsv(72,100%,1.96078%)
    2: (73.8462,5.09804%,100%) #340DFF hsv(73.8462,5.09804%,100%)
    6: (75,100%,1.56863%) #35FF04 hsv(75,100%,1.56863%)
    1: (76,6.07287%,96.8627%) #360FF7 hsv(76,6.07287%,96.8627%)
    1: (76,6.09756%,96.4706%) #3610F6 hsv(76,6.09756%,96.4706%)
    1: (76,6.14754%,95.6863%) #3610F4 hsv(76,6.14754%,95.6863%)
    1: (76,6.17284%,95.2941%) #3610F3 hsv(76,6.17284%,95.2941%)
